Time,PPG
12.7472213333333,-2.50957
12.7480213333333,-2.47368
12.7488213333333,-2.43637
12.7496213333333,-2.39764
12.7504213333333,-2.35749
12.7512213333333,-2.31593
12.7520213333333,-2.27297
12.7528213333333,-2.22863
12.7536213333333,-2.1829
12.7544213333333,-2.13581
12.7552213333333,-2.08738
12.7560213333333,-2.03763
12.7568213333333,-1.98658
12.7576213333333,-1.93425
12.7584213333333,-1.88067
12.7592213333333,-1.82587
12.7600213333333,-1.76988
12.7608213333333,-1.71274
12.7616213333333,-1.65448
12.7624213333333,-1.59513
12.7632213333333,-1.53474
12.7640213333333,-1.47335
12.7648213333333,-1.41099
12.7656213333333,-1.34771
12.7664213333333,-1.28356
12.7672213333333,-1.21858
12.7680213333333,-1.15282
12.7688213333333,-1.08631
12.7696213333333,-1.01911
12.7704213333333,-0.95126
12.7712213333333,-0.88282
12.7720213333333,-0.81381
12.7728213333333,-0.7443
12.7736213333333,-0.67433
12.7744213333333,-0.60395
12.7752213333333,-0.53319
12.7760213333333,-0.46211
12.7768213333333,-0.39076
12.7776213333333,-0.31917
12.7784213333333,-0.2474
12.7792213333333,-0.17549
12.7800213333333,-0.10348
12.7808213333333,-0.03142
12.7816213333333,0.04065
12.7824213333333,0.11268
12.7832213333333,0.18464
12.7840213333333,0.25648
12.7848213333333,0.32815
12.7856213333333,0.39962
12.7864213333333,0.47084
12.7872213333333,0.54178
12.7880213333333,0.61238
12.7888213333333,0.6826
12.7896213333333,0.75242
12.7904213333333,0.82177
12.7912213333333,0.89063
12.7920213333333,0.95895
12.7928213333333,1.0267
12.7936213333333,1.09384
12.7944213333333,1.16034
12.7952213333333,1.22615
12.7960213333333,1.29126
12.7968213333333,1.35563
12.7976213333333,1.41922
12.7984213333333,1.48201
12.7992213333333,1.54396
12.8000213333333,1.60506
12.8008213333333,1.66528
12.8016213333333,1.72459
12.8024213333333,1.78297
12.8032213333333,1.8404
12.8040213333333,1.89686
12.8048213333333,1.95233
12.8056213333333,2.00679
12.8064213333333,2.06023
12.8072213333333,2.11263
12.8080213333333,2.16398
12.8088213333333,2.21425
12.8096213333333,2.26345
12.8104213333333,2.31154
12.8112213333333,2.35854
12.8120213333333,2.40442
12.8128213333333,2.44917
12.8136213333333,2.49279
12.8144213333333,2.53528
12.8152213333333,2.57662
12.8160213333333,2.61681
12.8168213333333,2.65586
12.8176213333333,2.69374
12.8184213333333,2.73047
12.8192213333333,2.76605
12.8200213333333,2.80046
12.8208213333333,2.83372
12.8216213333333,2.86583
12.8224213333333,2.89677
12.8232213333333,2.92657
12.8240213333333,2.95522
12.8248213333333,2.98273
12.8256213333333,3.00909
12.8264213333333,3.03432
12.8272213333333,3.05843
12.8280213333333,3.08141
12.8288213333333,3.10328
12.8296213333333,3.12404
12.8304213333333,3.14371
12.8312213333333,3.16229
12.8320213333333,3.17981
12.8328213333333,3.19627
12.8336213333333,3.21168
12.8344213333333,3.22606
12.8352213333333,3.23943
12.8360213333333,3.2518
12.8368213333333,3.26318
12.8376213333333,3.2736
12.8384213333333,3.28306
12.8392213333333,3.29158
12.8400213333333,3.29919
12.8408213333333,3.30588
12.8416213333333,3.31168
12.8424213333333,3.31661
12.8432213333333,3.32068
12.8440213333333,3.32391
12.8448213333333,3.32631
12.8456213333333,3.3279
12.8464213333333,3.32869
12.8472213333333,3.3287
12.8480213333333,3.32793
12.8488213333333,3.32642
12.8496213333333,3.32416
12.8504213333333,3.32117
12.8512213333333,3.31747
12.8520213333333,3.31308
12.8528213333333,3.30801
12.8536213333333,3.30226
12.8544213333333,3.29587
12.8552213333333,3.28884
12.8560213333333,3.28119
12.8568213333333,3.27293
12.8576213333333,3.26407
12.8584213333333,3.25463
12.8592213333333,3.24462
12.8600213333333,3.23406
12.8608213333333,3.22295
12.8616213333333,3.21131
12.8624213333333,3.19915
12.8632213333333,3.18648
12.8640213333333,3.17332
12.8648213333333,3.15967
12.8656213333333,3.14555
12.8664213333333,3.13097
12.8672213333333,3.11594
12.8680213333333,3.10046
12.8688213333333,3.08456
12.8696213333333,3.06823
12.8704213333333,3.05149
12.8712213333333,3.03435
12.8720213333333,3.01681
12.8728213333333,2.99888
12.8736213333333,2.98058
12.8744213333333,2.96191
12.8752213333333,2.94287
12.8760213333333,2.92349
12.8768213333333,2.90376
12.8776213333333,2.8837
12.8784213333333,2.86331
12.8792213333333,2.84261
12.8800213333333,2.82159
12.8808213333333,2.80028
12.8816213333333,2.77867
12.8824213333333,2.75678
12.8832213333333,2.73461
12.8840213333333,2.71218
12.8848213333333,2.68948
12.8856213333333,2.66654
12.8864213333333,2.64335
12.8872213333333,2.61993
12.8880213333333,2.59629
12.8888213333333,2.57243
12.8896213333333,2.54836
12.8904213333333,2.52409
12.8912213333333,2.49963
12.8920213333333,2.47499
12.8928213333333,2.45016
12.8936213333333,2.42517
12.8944213333333,2.40001
12.8952213333333,2.3747
12.8960213333333,2.34924
12.8968213333333,2.32363
12.8976213333333,2.29789
12.8984213333333,2.27201
12.8992213333333,2.24602
12.9000213333333,2.2199
12.9008213333333,2.19367
12.9016213333333,2.16733
12.9024213333333,2.14088
12.9032213333333,2.11434
12.9040213333333,2.08771
12.9048213333333,2.06099
12.9056213333333,2.03419
12.9064213333333,2.00731
12.9072213333333,1.98035
12.9080213333333,1.95333
12.9088213333333,1.92624
12.9096213333333,1.89908
12.9104213333333,1.87187
12.9112213333333,1.84461
12.9120213333333,1.81729
12.9128213333333,1.78993
12.9136213333333,1.76252
12.9144213333333,1.73507
12.9152213333333,1.70757
12.9160213333333,1.68005
12.9168213333333,1.65248
12.9176213333333,1.62489
12.9184213333333,1.59727
12.9192213333333,1.56962
12.9200213333333,1.54195
12.9208213333333,1.51426
12.9216213333333,1.48655
12.9224213333333,1.45883
12.9232213333333,1.4311
12.9240213333333,1.40337
12.9248213333333,1.37563
12.9256213333333,1.34788
12.9264213333333,1.32014
12.9272213333333,1.29241
12.9280213333333,1.26469
12.9288213333333,1.23697
12.9296213333333,1.20928
12.9304213333333,1.1816
12.9312213333333,1.15393
12.9320213333333,1.12629
12.9328213333333,1.09867
12.9336213333333,1.07108
12.9344213333333,1.0435
12.9352213333333,1.01595
12.9360213333333,0.98843
12.9368213333333,0.96094
12.9376213333333,0.93348
12.9384213333333,0.90605
12.9392213333333,0.87866
12.9400213333333,0.8513
12.9408213333333,0.82399
12.9416213333333,0.79672
12.9424213333333,0.7695
12.9432213333333,0.74232
12.9440213333333,0.7152
12.9448213333333,0.68813
12.9456213333333,0.66112
12.9464213333333,0.63416
12.9472213333333,0.60726
12.9480213333333,0.58043
12.9488213333333,0.55365
12.9496213333333,0.52694
12.9504213333333,0.50029
12.9512213333333,0.47371
12.9520213333333,0.44719
12.9528213333333,0.42075
12.9536213333333,0.39437
12.9544213333333,0.36808
12.9552213333333,0.34185
12.9560213333333,0.31571
12.9568213333333,0.28965
12.9576213333333,0.26368
12.9584213333333,0.2378
12.9592213333333,0.21202
12.9600213333333,0.18634
12.9608213333333,0.16076
12.9616213333333,0.1353
12.9624213333333,0.10995
12.9632213333333,0.08473
12.9640213333333,0.05963
12.9648213333333,0.03468
12.9656213333333,0.00987
12.9664213333333,-0.01479
12.9672213333333,-0.03928
12.9680213333333,-0.06361
12.9688213333333,-0.08777
12.9696213333333,-0.11174
12.9704213333333,-0.13552
12.9712213333333,-0.15909
12.9720213333333,-0.18246
12.9728213333333,-0.20561
12.9736213333333,-0.22852
12.9744213333333,-0.2512
12.9752213333333,-0.27362
12.9760213333333,-0.29579
12.9768213333333,-0.31768
12.9776213333333,-0.33929
12.9784213333333,-0.36061
12.9792213333333,-0.38162
12.9800213333333,-0.40232
12.9808213333333,-0.4227
12.9816213333333,-0.44274
12.9824213333333,-0.46244
12.9832213333333,-0.48178
12.9840213333333,-0.50077
12.9848213333333,-0.51939
12.9856213333333,-0.53763
12.9864213333333,-0.55548
12.9872213333333,-0.57293
12.9880213333333,-0.58998
12.9888213333333,-0.60662
12.9896213333333,-0.62284
12.9904213333333,-0.63862
12.9912213333333,-0.65397
12.9920213333333,-0.66887
12.9928213333333,-0.68332
12.9936213333333,-0.69732
12.9944213333333,-0.71085
12.9952213333333,-0.72391
12.9960213333333,-0.7365
12.9968213333333,-0.74862
12.9976213333333,-0.76025
12.9984213333333,-0.7714
12.9992213333333,-0.78207
13.0000213333333,-0.79224
13.0008213333333,-0.80192
13.0016213333333,-0.81111
13.0024213333333,-0.81981
13.0032213333333,-0.82801
13.0040213333333,-0.83571
13.0048213333333,-0.84291
13.0056213333333,-0.84961
13.0064213333333,-0.85582
13.0072213333333,-0.86152
13.0080213333333,-0.86672
13.0088213333333,-0.87142
13.0096213333333,-0.87562
13.0104213333333,-0.87933
13.0112213333333,-0.88254
13.0120213333333,-0.88525
13.0128213333333,-0.88747
13.0136213333333,-0.8892
13.0144213333333,-0.89044
13.0152213333333,-0.8912
13.0160213333333,-0.89148
13.0168213333333,-0.89127
13.0176213333333,-0.89059
13.0184213333333,-0.88945
13.0192213333333,-0.88783
13.0200213333333,-0.88576
13.0208213333333,-0.88323
13.0216213333333,-0.88025
13.0224213333333,-0.87683
13.0232213333333,-0.87297
13.0240213333333,-0.86867
13.0248213333333,-0.86396
13.0256213333333,-0.85883
13.0264213333333,-0.85329
13.0272213333333,-0.84735
13.0280213333333,-0.84101
13.0288213333333,-0.83429
13.0296213333333,-0.8272
13.0304213333333,-0.81973
13.0312213333333,-0.81191
13.0320213333333,-0.80373
13.0328213333333,-0.79522
13.0336213333333,-0.78637
13.0344213333333,-0.7772
13.0352213333333,-0.76771
13.0360213333333,-0.75793
13.0368213333333,-0.74785
13.0376213333333,-0.7375
13.0384213333333,-0.72687
13.0392213333333,-0.71599
13.0400213333333,-0.70486
13.0408213333333,-0.6935
13.0416213333333,-0.68192
13.0424213333333,-0.67012
13.0432213333333,-0.65812
13.0440213333333,-0.64594
13.0448213333333,-0.63358
13.0456213333333,-0.62106
13.0464213333333,-0.60838
13.0472213333333,-0.59557
13.0480213333333,-0.58263
13.0488213333333,-0.56957
13.0496213333333,-0.55641
13.0504213333333,-0.54315
13.0512213333333,-0.5298
13.0520213333333,-0.51638
13.0528213333333,-0.5029
13.0536213333333,-0.48935
13.0544213333333,-0.47576
13.0552213333333,-0.46213
13.0560213333333,-0.44847
13.0568213333333,-0.43479
13.0576213333333,-0.42109
13.0584213333333,-0.40738
13.0592213333333,-0.39368
13.0600213333333,-0.37998
13.0608213333333,-0.3663
13.0616213333333,-0.35265
13.0624213333333,-0.33902
13.0632213333333,-0.32543
13.0640213333333,-0.31188
13.0648213333333,-0.29838
13.0656213333333,-0.28494
13.0664213333333,-0.27155
13.0672213333333,-0.25823
13.0680213333333,-0.24498
13.0688213333333,-0.2318
13.0696213333333,-0.2187
13.0704213333333,-0.20567
13.0712213333333,-0.19273
13.0720213333333,-0.17988
13.0728213333333,-0.16712
13.0736213333333,-0.15446
13.0744213333333,-0.1419
13.0752213333333,-0.12945
13.0760213333333,-0.1171
13.0768213333333,-0.10488
13.0776213333333,-0.09277
13.0784213333333,-0.0808
13.0792213333333,-0.06895
13.0800213333333,-0.05724
13.0808213333333,-0.04568
13.0816213333333,-0.03427
13.0824213333333,-0.023
13.0832213333333,-0.01189
13.0840213333333,-0.00095
13.0848213333333,0.00984
13.0856213333333,0.02045
13.0864213333333,0.03089
13.0872213333333,0.04115
13.0880213333333,0.05123
13.0888213333333,0.06112
13.0896213333333,0.07082
13.0904213333333,0.08032
